Date,portfolio_plot,benchmark_plot,es_only_plot,es_weighted_plot,alts_weighted_plot
2024-09-06,26547181.374805763,5760829.12569758,20420588.50160694,6833957.410558789,4620699.471754875
2024-09-09,26951005.758607306,5824608.025511558,20734620.949864578,6919505.547396127,4633145.217582098
2024-09-10,27123149.46573999,5850651.076268932,20862884.073517647,6954354.615609789,4639404.276404657
2024-09-11,27487226.113546755,5911506.776508102,21185839.28435,7035678.330173501,4647426.592376193
2024-09-12,27945167.301233664,5955089.024714321,21417155.105925243,7101268.9823862845,4681527.404063742
2024-09-13,28283817.61839336,5984321.020462395,21572305.96185986,7144957.323826478,4709458.32257011
2024-09-16,28335380.480830707,5993090.619186817,21618851.218640245,7157986.566535662,4709455.939187369
2024-09-17,28294519.347890146,5994153.600850384,21624493.06794696,7159565.869480035,4701625.580850744
2024-09-18,28169987.991817582,5974754.185490299,21521529.31809944,7130695.599066613,4699891.393472917
2024-09-19,28976119.437330365,6077863.40685623,22147591.612248182,7299160.504199873,4723350.26864444
2024-09-20,28927095.554593626,6058985.101647619,22022965.313288618,7265719.0360251255,4736999.229984757
2024-09-23,29504097.427866388,6140579.3250066405,22561372.972797934,7409772.34794007,4737569.212361341
2024-09-24,29783204.29563881,6156789.795376027,22675269.711707376,7438388.300912286,4764090.196546267
2024-09-25,29659124.90061095,6142971.033749664,22578138.41418369,7411801.532188242,4761270.705757678
2024-09-26,29930733.52262604,6170077.066170605,22768665.190095536,7463948.613800273,4771374.086209308
2024-09-27,29719386.15277072,6155992.5591283515,22669665.983004086,7436909.557008385,4754967.2637370145
2024-09-30,29863115.567458734,6180441.137390376,22841513.663238302,7484007.818897141,4747849.9112856835
2024-10-01,29491476.404784687,6122508.636726013,22412107.93803194,7372239.17049035,4759670.042544111
2024-10-02,29457108.939032823,6123040.1275577955,22415772.598707743,7373261.985953069,4753463.079046126
2024-10-03,29394931.01082225,6111613.074674458,22301255.764649272,7343512.630283696,4762608.582504296
2024-10-04,29937526.790364664,6165293.648684556,22837714.309763737,7482661.927135441,4760275.9497009
2024-10-07,29276333.345537223,6106563.9117725175,22250796.79258405,7330351.118478626,4752037.768201747
2024-10-08,29735919.571434725,6165825.139516338,22891111.109666146,7484312.288504414,4726828.0673081055
2024-10-09,30208591.554249518,6209141.642306666,23359206.70597404,7605237.182762826,4725592.201099132
2024-10-10,30135674.676990923,6196120.116927979,23212213.659172103,7568870.401661266,4736782.536583378
2024-10-11,30644879.00387076,6228806.803082642,23581068.617900196,7659941.748306081,4759825.583103231
2024-10-14,31203403.546424016,6280361.4137656065,24162839.853617676,7810274.491835743,4753161.217114878
2024-10-15,30664098.943365123,6231995.74807334,23617054.467532206,7662070.829990222,4761203.355073753
2024-10-16,31040393.947697025,6257773.0534148235,23907940.085390948,7740914.379216868,4770637.237138392
2024-10-17,31066913.811502133,6257773.0534148235,23907940.085390948,7740914.379216868,4774713.1084049
2024-10-18,31481584.003029525,6277969.705022583,24135850.46639367,7802515.160556032,4800447.998419618
2024-10-21,31420394.960281756,6267605.633802812,24018896.455089644,7769707.4520642925,4811302.363417122
2024-10-22,31463443.84203619,6263619.452564438,23973914.14304963,7757123.007288041,4825687.071263025
2024-10-23,30569159.700285643,6205421.206484183,23317172.387265462,7573938.6818368165,4802485.28708435
2024-10-24,30759185.88827156,6217379.750199303,23452119.323385496,7611765.566130841,4808353.556190449
2024-10-25,30729051.592525188,6214190.805208604,23416133.473753486,7601690.64658685,4810007.215365972
2024-10-28,30957727.647005107,6230667.020993882,23602060.36351887,7651372.700636006,4814365.230083356
2024-10-29,31156004.933194485,6240765.3467977615,23716015.55402023,7681804.846078059,4826051.767832082
2024-10-30,30900028.419548918,6220568.695190002,23488105.173017506,7621087.358795431,4824546.544345012
2024-10-31,29228600.66779132,6099920.276375227,22126640.528606493,7258266.19988337,4793264.515342825
2024-11-01,29407838.72252651,6120914.1642306615,22289895.824828997,7302290.617764118,4793585.017969929
2024-11-04,29265944.286888245,6104969.439277166,22165622.657667607,7268781.80554493,4792452.550197742
2024-11-05,29933348.891976763,6178315.174063241,22737279.226609994,7422958.933475324,4800091.520394275
2024-11-06,31244568.85931952,6333510.49694392,24065523.035823997,7779942.950408418,4779512.460947822
2024-11-07,31818368.062421206,6381876.162636186,24502563.04720935,7897978.93235573,4794773.133251584
2024-11-08,32005061.280706543,6404730.268402862,24709100.476559166,7953585.859160876,4789147.972958232
2024-11-11,31921958.448848773,6411639.649216044,24771542.02496725,7970416.863481985,4766578.127626726
2024-11-12,31704758.13917198,6391708.743024175,24591422.173790082,7921636.4873683015,4763318.14692044
2024-11-13,31695151.71918883,6394897.688014874,24620241.34997843,7929446.722052151,4757178.54810479
2024-11-14,31260853.713376872,6354770.130215246,24257600.049608406,7831041.222431182,4751031.2562798215
2024-11-15,30356332.54463228,6267871.3792187,23526228.317814805,7617658.721193565,4743019.42393538
2024-11-18,30630382.79052109,6292851.448312509,23702863.94583904,7668569.160784479,4754139.741217181
2024-11-19,30811576.422129564,6312782.354504378,23843910.178506874,7709130.343603226,4757116.83340049
2024-11-20,30785546.28631464,6311719.372840811,23836387.712764587,7706968.42721126,4754432.007447467
2024-11-21,31083494.532070983,6346532.022322607,24082748.465824403,7777811.182562851,4756743.36010439
2024-11-22,31288144.29075019,6364071.219771452,24217705.56743868,7817448.762179031,4763819.6530318
2024-11-25,31405594.42411795,6384799.3622109955,24377278.413370453,7864252.458886824,4753180.812653966
2024-11-26,31723822.114893503,6418549.030029226,24637095.739438843,7940628.029154082,4755182.35393339
2024-11-27,31474390.111264065,6393834.706351309,24446835.80775097,7884722.776950587,4751272.633764541
2024-11-29,31883186.550044987,6432633.537071479,24745523.442443766,7972560.744207145,4760052.752448614
2024-12-02,31972215.76562085,6443529.099123033,24829401.4768438,7997182.571996004,4758643.944068698
2024-12-03,32008823.639854144,6445123.571618384,24847368.98792419,8002335.325682466,4761026.44999741
2024-12-04,32566974.77282453,6482593.675259096,25279161.062904872,8125962.441913529,4770493.917616258
2024-12-05,32344920.303145565,6472229.6040393235,25159729.212378297,8091834.539683845,4758002.215063768
2024-12-06,32522590.908810124,6483125.166090879,25285285.773188286,8127807.183629228,4762985.984892689
2024-12-09,32097055.12223992,6447781.025777298,24877992.539341256,8011236.99724285,4768977.015420364
2024-12-10,31815127.820436977,6427052.883337756,24639128.838288113,7942959.65801752,4767732.829440624
2024-12-11,32490926.620867454,6476481.530693589,25208726.894645613,8096947.689890888,4776575.531450745
2024-12-12,31897496.304069757,6442466.117459467,24816745.436507117,7991156.811023152,4751742.269689315
2024-12-13,31795997.009103615,6436885.463725745,24762382.914651304,7976397.283126808,4745398.393512653
2024-12-16,32101258.56357268,6463460.0053149015,25020332.331151932,8046525.940148744,4749235.555414961
2024-12-17,31763685.953378126,6435025.245814503,24717032.103444863,7967785.483420204,4745767.558665078
2024-12-18,29099278.781915534,6242094.07387722,22429058.899687696,7384605.84466968,4695035.340555405
2024-12-19,28969194.124884367,6238373.638054737,22415355.813443642,7381035.503782451,4676316.752814918
2024-12-20,28878809.577446464,6208089.041323406,22311093.580542002,7353732.707712806,4679024.452436864
2024-12-23,29744997.350661494,6416157.321286201,23027420.222015187,7541205.7728403555,4700081.443940488
2024-12-24,30072502.902489346,6482062.184427312,23295214.919693388,7612292.57574319,4707526.3304383755
2024-12-26,30071731.62710137,6479138.984852504,23283333.998292994,7609143.61606141,4709352.947250215
2024-12-27,29682691.79970873,6406590.486314105,22988471.130810376,7531022.48728637,4696777.481377152
2024-12-30,29352693.17236068,6334041.987775705,22745566.645794313,7466751.624849943,4684643.847183241
2024-12-31,29234271.50665669,6309593.409513679,22663734.417111352,7445042.968207201,4679363.9573047655
2025-01-02,29207393.83377201,6289131.012490028,22595244.399626706,7426853.205661173,4686494.443834415
2025-01-03,29542001.88874064,6366728.673930368,22854972.777620442,7495727.356393985,4696723.251270165
2025-01-06,29721507.362549067,6399681.105500925,22965268.390193123,7524912.169538643,4706975.040129687
2025-01-07,29430561.43561865,6329258.5702896565,22729555.99235634,7462676.71729619,4699827.5840100935
2025-01-08,29447206.13678702,6334573.478607488,22747345.60728742,7467380.935401273,4699522.999180046
2025-01-09,29410280.654299803,6319160.244485777,22695755.723987292,7453737.819275098,4702216.1684528105
2025-01-10,29134098.729271773,6235716.183895822,22452322.633270424,7391028.377058402,4697619.726089445
2025-01-13,29077877.192655664,6244485.782620244,22477901.558167752,7397623.872482323,4684362.501203835
2025-01-14,29110498.289751142,6252723.890512882,22501930.245192517,7403837.159891498,4685683.255550815
2025-01-15,29654544.12517797,6366197.183098584,22832906.03098522,7489396.08017421,4719106.078526914
2025-01-16,29655302.62979152,6351846.9306404395,22791049.608425952,7478651.745981719,4725996.842858973
2025-01-17,29838716.243963692,6413499.867127284,22970877.201643538,7524745.187567253,4726098.521690928
2025-01-21,30066984.997106656,6467446.186553273,23128226.34570892,7565076.086558987,4736922.784820072
2025-01-22,30292283.544872735,6505979.271857551,23312277.701785855,7611386.049598482,4743420.299804041
2025-01-23,30406637.74699992,6539463.19425989,23472384.236165557,7651615.193777131,4736256.015168699
2025-01-24,30358065.637931224,6519532.288068023,23377082.72760621,7627633.243620392,4743534.767961571
2025-01-27,29671546.41733684,6427584.374169537,22937425.101452425,7517166.813872915,4704961.936277582
2025-01-28,30031875.156490535,6480999.202763743,23146768.20721423,7569554.693121961,4729309.2491276385
2025-01-29,29943978.83697722,6449641.243688536,23023816.554304864,7538942.572251175,4734593.51246967
2025-01-30,30323338.10558326,6483390.911506767,23156145.875656467,7571852.594784648,4773907.824956642
2025-01-31,30094316.45997498,6449375.498272645,22990143.354613896,7532436.902056548,4762702.994703792
2025-02-03,29945622.207411416,6401541.323412162,22756845.261660617,7476906.122522944,4774282.451270786
